Id,SalePrice
1591,93204.0
1592,117928.0
1593,118799.0
1594,129508.0
1595,104024.0
1596,233116.0
1597,197979.0
1598,214637.0
1599,172824.0
1600,158095.0
1601,63623.0
1602,113587.0
1603,75820.0
1604,263485.0
1605,238778.0
1606,168057.0
1607,175425.0
1608,205254.0
1609,177729.0
1610,144337.0
1611,138914.0
1612,167088.0
1613,163609.0
1614,126137.0
1615,87373.0
1616,76985.0
1617,91214.0
1618,130104.0
1619,146127.0
1620,152959.0
1621,132536.0
1622,138073.0
1623,272644.0
1624,218728.0
1625,116665.0
1626,171505.0
1627,193335.0
1628,286272.0
1629,172858.0
1630,342526.0
1631,213461.0
1632,235416.0
1633,172305.0
1634,185080.0
1635,172493.0
1636,148579.0
1637,190310.0
1638,177803.0
1639,183598.0
1640,250229.0
1641,176521.0
1642,238600.0
1643,217037.0
1644,240312.0
1645,198796.0
1646,156616.0
1647,154832.0
1648,127789.0
1649,139383.0
1650,112105.0
1651,117398.0
1652,99490.0
1653,104412.0
1654,142384.0
1655,145236.0
1656,139918.0
1657,148733.0
1658,146820.0
1659,122988.0
1660,156165.0
1661,433861.0
1662,391093.0
1663,372490.0
1664,517690.0
1665,306270.0
1666,323139.0
1667,381971.0
1668,339949.0
1669,302825.0
1670,343315.0
1671,266030.0
1672,423515.0
1673,289333.0
1674,236356.0
1675,200898.0
1676,196266.0
1677,220294.0
1678,469756.0
1679,393827.0
1680,327010.0
1681,248857.0
1682,318195.0
1683,188317.0
1684,172592.0
1685,173280.0
1686,166741.0
1687,171518.0
1688,191569.0
1689,194995.0
1690,199862.0
1691,186453.0
1692,258997.0
1693,168783.0
1694,182064.0
1695,165466.0
1696,270778.0
1697,167020.0
1698,335974.0
1699,323415.0
1700,256095.0
1701,268241.0
1702,233714.0
1703,236640.0
1704,279961.0
1705,240465.0
1706,436643.0
1707,207832.0
1708,199142.0
1709,259328.0
1710,217830.0
1711,273938.0
1712,261802.0
1713,281363.0
1714,224465.0
1715,205099.0
1716,180297.0
1717,168158.0
1718,131477.0
1719,211751.0
1720,246799.0
1721,162520.0
1722,121858.0
1723,154870.0
1724,202333.0
1725,235523.0
1726,184263.0
1727,154318.0
1728,184474.0
1729,171214.0
1730,159281.0
1731,128224.0
1732,126839.0
1733,114637.0
1734,121344.0
1735,128800.0
1736,115108.0
1737,314386.0
1738,265900.0
1739,242619.0
1740,229242.0
1741,200732.0
1742,170693.0
1743,173708.0
1744,358267.0
1745,214954.0
1746,180584.0
1747,207766.0
1748,209417.0
1749,148529.0
1750,124025.0
1751,246831.0
1752,116316.0
1753,149477.0
1754,186895.0
1755,174955.0
1756,128807.0
1757,119357.0
1758,147298.0
1759,163862.0
1760,166020.0
1761,147220.0
1762,180586.0
1763,187969.0
1764,115493.0
1765,178431.0
1766,191024.0
1767,225537.0
1768,143722.0
1769,171229.0
1770,156773.0
1771,121945.0
1772,140415.0
1773,127643.0
1774,145556.0
1775,139794.0
1776,125066.0
1777,107891.0
1778,145819.0
1779,123197.0
1780,180972.0
1781,127080.0
1782,86165.0
1783,149319.0
1784,110631.0
1785,118374.0
1786,141105.0
1787,177079.0
1788,55834.0
1789,94716.0
1790,85541.0
1791,192080.0
1792,153436.0
1793,126958.0
1794,162169.0
1795,135577.0
1796,124404.0
1797,107882.0
1798,114859.0
1799,113367.0
1800,121463.0
1801,127244.0
1802,131626.0
1803,149198.0
1804,133605.0
1805,136232.0
1806,115806.0
1807,137086.0
1808,122690.0
1809,124780.0
1810,131639.0
1811,91151.0
1812,97834.0
1813,119187.0
1814,94258.0
1815,52920.0
1816,94930.0
1817,113882.0
1818,156028.0
1819,126722.0
1820,60290.0
1821,113909.0
1822,153060.0
1823,49167.0
1824,129997.0
1825,133407.0
1826,106966.0
1827,99987.0
1828,132208.0
1829,128146.0
1830,138360.0
1831,142106.0
1832,77497.0
1833,134241.0
1834,121599.0
1835,119284.0
1836,128766.0
1837,83249.0
1838,132636.0
1839,104922.0
1840,135298.0
1841,129924.0
1842,89361.0
1843,125658.0
1844,137901.0
1845,140053.0
1846,155302.0
1847,175933.0
1848,53520.0
1849,112944.0
1850,118601.0
1851,158441.0
1852,124359.0
1853,132430.0
1854,164874.0
1855,152061.0
1856,228544.0
1857,147648.0
1858,134500.0
1859,119301.0
1860,143171.0
1861,119269.0
1862,318783.0
1863,296134.0
1864,296220.0
1865,352452.0
1866,338947.0
1867,219037.0
1868,292234.0
1869,201397.0
1870,219223.0
1871,249989.0
1872,173909.0
1873,244999.0
1874,143612.0
1875,193635.0
1876,197980.0
1877,210636.0
1878,190402.0
1879,131137.0
1880,131859.0
1881,242643.0
1882,245733.0
1883,182622.0
1884,206146.0
1885,240548.0
1886,289219.0
1887,211328.0
1888,260541.0
1889,172782.0
1890,113764.0
1891,130237.0
1892,101828.0
1893,136495.0
1894,125530.0
1895,135135.0
1896,126470.0
1897,110669.0
1898,119708.0
1899,161360.0
1900,148198.0
1901,169546.0
1902,158283.0
1903,222533.0
1904,141248.0
1905,210405.0
1906,154089.0
1907,220385.0
1908,105866.0
1909,134967.0
1910,119935.0
1911,224418.0
1912,345748.0
1913,154355.0
1914,61288.0
1915,316663.0
1916,64053.0
1917,247242.0
1918,138876.0
1919,175036.0
1920,149616.0
1921,383963.0
1922,313615.0
1923,238838.0
1924,231598.0
1925,192167.0
1926,374760.0
1927,129392.0
1928,157007.0
1929,130472.0
1930,133532.0
1931,133812.0
1932,136488.0
1933,190059.0
1934,179075.0
1935,170331.0
1936,196066.0
1937,182001.0
1938,167177.0
1939,234969.0
1940,187091.0
1941,164787.0
1942,181205.0
1943,211752.0
1944,364637.0
1945,402256.0
1946,137966.0
1947,311674.0
1948,172134.0
1949,239907.0
1950,187998.0
1951,253903.0
1952,219498.0
1953,173009.0
1954,180927.0
1955,130095.0
1956,301161.0
1957,150340.0
1958,292098.0
1959,148122.0
1960,110755.0
1961,125298.0
1962,102299.0
1963,108528.0
1964,106938.0
1965,143949.0
1966,140683.0
1967,293923.0
1968,444497.0
1969,387976.0
1970,403848.0
1971,449605.0
1972,362617.0
1973,268264.0
1974,336689.0
1975,521940.0
1976,271935.0
1977,355321.0
1978,347163.0
1979,321889.0
1980,203132.0
1981,345452.0
1982,218393.0
1983,198159.0
1984,168748.0
1985,228014.0
1986,208915.0
1987,184319.0
1988,175105.0
1989,196855.0
1990,210813.0
1991,235609.0
1992,215851.0
1993,164588.0
1994,228258.0
1995,183945.0
1996,249528.0
1997,312468.0
1998,305427.0
1999,273652.0
2000,314026.0
2001,285358.0
2002,237069.0
2003,256931.0
2004,291800.0
2005,220951.0
2006,217698.0
2007,251099.0
2008,223383.0
2009,199933.0
2010,191592.0
2011,132512.0
2012,171256.0
2013,175039.0
2014,187947.0
2015,207713.0
2016,189318.0
2017,195632.0
2018,118719.0
2019,134287.0
2020,95010.0
2021,99755.0
2022,189838.0
2023,146500.0
2024,269371.0
2025,347772.0
2026,176906.0
2027,159214.0
2028,149532.0
2029,165834.0
2030,273468.0
2031,240128.0
2032,258854.0
2033,261706.0
2034,177135.0
2035,220693.0
2036,202077.0
2037,217491.0
2038,307531.0
2039,233121.0
2040,301509.0
2041,322010.0
2042,206286.0
2043,178893.0
2044,163679.0
2045,214191.0
2046,151830.0
2047,143941.0
2048,145108.0
2049,145818.0
2050,175065.0
2051,99864.0
2052,116523.0
2053,151209.0
2054,92143.0
2055,159740.0
2056,151688.0
2057,114587.0
2058,225621.0
2059,131740.0
2060,172052.0
2061,179456.0
2062,130118.0
2063,118848.0
2064,140391.0
2065,117361.0
2066,163732.0
2067,122226.0
2068,151182.0
2069,82626.0
2070,111897.0
2071,89248.0
2072,135528.0
2073,134107.0
2074,189024.0
2075,147659.0
2076,117110.0
2077,149265.0
2078,122657.0
2079,131915.0
2080,114753.0
2081,124285.0
2082,105522.0
2083,142622.0
2084,110028.0
2085,112295.0
2086,97437.0
2087,119660.0
2088,96067.0
2089,76976.0
2090,121642.0
2091,105924.0
2092,120015.0
2093,115397.0
2094,107481.0
2095,142294.0
2096,81046.0
2097,103967.0
2098,141299.0
2099,54119.0
2100,70286.0
2101,116576.0
2102,129627.0
2103,103575.0
2104,142280.0
2105,133950.0
2106,65906.0
2107,199855.0
2108,110099.0
2109,107754.0
2110,139017.0
2111,130105.0
2112,139217.0
2113,120147.0
2114,135452.0
2115,162909.0
2116,114435.0
2117,155186.0
2118,129863.0
2119,120996.0
2120,115248.0
2121,40339.0
2122,121273.0
2123,78142.0
2124,159997.0
2125,128584.0
2126,165849.0
2127,160652.0
2128,124431.0
2129,85056.0
2130,129497.0
2131,137446.0
2132,112487.0
2133,124143.0
2134,116174.0
2135,93877.0
2136,74815.0
2137,104697.0
2138,129312.0
2139,145967.0
2140,141501.0
2141,154201.0
2142,124885.0
2143,150377.0
2144,110566.0
2145,141201.0
2146,169842.0
2147,136673.0
2148,129647.0
2149,148423.0
2150,232313.0
2151,110170.0
2152,170240.0
2153,165608.0
2154,97867.0
2155,144425.0
2156,259359.0
2157,233746.0
2158,239203.0
2159,215895.0
2160,187064.0
2161,233073.0
2162,381969.0
2163,349434.0
2164,253326.0
2165,216641.0
2166,153306.0
2167,222869.0
2168,190907.0
2169,194188.0
2170,214994.0
2171,160644.0
2172,126097.0
2173,172872.0
2174,225811.0
2175,295490.0
2176,316663.0
2177,240144.0
2178,210140.0
2179,138003.0
2180,216596.0
2181,191001.0
2182,220449.0
2183,184090.0
2184,115615.0
2185,126799.0
2186,152434.0
2187,151835.0
2188,151999.0
2189,279557.0
2190,77423.0
2191,76699.0
2192,84051.0
2193,107159.0
2194,103246.0
2195,113807.0
2196,102830.0
2197,112189.0
2198,158010.0
2199,189978.0
2200,149734.0
2201,161378.0
2202,214161.0
2203,150125.0
2204,173733.0
2205,119562.0
2206,135197.0
2207,189598.0
2208,270578.0
2209,233558.0
2210,117658.0
2211,116014.0
2212,119990.0
2213,105631.0
2214,129315.0
2215,97345.0
2216,139638.0
2217,56452.0
2218,80139.0
2219,72520.0
2220,69107.0
2221,318256.0
2222,279817.0
2223,289131.0
2224,209051.0
2225,125358.0
2226,185215.0
2227,199532.0
2228,270464.0
2229,255641.0
2230,147574.0
2231,214117.0
2232,178463.0
2233,184596.0
2234,238843.0
2235,219806.0
2236,258340.0
2237,311994.0
2238,200344.0
2239,102517.0
2240,155620.0
2241,157251.0
2242,123258.0
2243,121034.0
2244,107998.0
2245,103760.0
2246,142417.0
2247,113013.0
2248,124272.0
2249,117847.0
2250,127585.0
2251,106441.0
2252,184813.0
2253,156222.0
2254,177773.0
2255,183490.0
2256,174811.0
2257,208426.0
2258,155251.0
2259,173303.0
2260,142808.0
2261,188962.0
2262,216038.0
2263,375648.0
2264,491660.0
2265,157589.0
2266,306968.0
2267,374051.0
2268,416645.0
2269,146743.0
2270,201821.0
2271,217819.0
2272,199896.0
2273,160722.0
2274,188021.0
2275,157834.0
2276,201673.0
2277,180391.0
2278,145455.0
2279,129464.0
2280,116954.0
2281,162202.0
2282,184536.0
2283,109361.0
2284,114958.0
2285,144372.0
2286,123222.0
2287,380569.0
2288,272172.0
2289,367246.0
2290,449722.0
2291,337410.0
2292,439873.0
2293,485377.0
2294,395543.0
2295,494060.0
2296,283303.0
2297,360021.0
2298,352228.0
2299,345521.0
2300,330517.0
2301,321847.0
2302,245324.0
2303,234890.0
2304,250370.0
2305,204787.0
2306,197164.0
2307,205567.0
2308,222258.0
2309,285696.0
2310,208978.0
2311,208540.0
2312,170770.0
2313,170453.0
2314,175854.0
2315,182182.0
2316,205238.0
2317,189895.0
2318,182359.0
2319,187906.0
2320,184122.0
2321,245137.0
2322,183737.0
2323,198450.0
2324,178707.0
2325,215211.0
2326,175755.0
2327,204119.0
2328,225492.0
2329,190485.0
2330,183106.0
2331,333781.0
2332,385096.0
2333,318076.0
2334,257421.0
2335,273262.0
2336,305456.0
2337,199063.0
2338,264742.0
2339,212278.0
2340,403861.0
2341,213787.0
2342,235500.0
2343,225441.0
2344,217244.0
2345,234763.0
2346,212680.0
2347,202434.0
2348,245630.0
2349,189623.0
2350,307403.0
2351,264008.0
2352,253850.0
2353,245800.0
2354,136969.0
2355,139925.0
2356,152148.0
2357,185612.0
2358,200602.0
2359,129987.0
2360,117485.0
2361,147720.0
2362,261672.0
2363,140382.0
2364,161813.0
2365,218564.0
2366,196766.0
2367,229608.0
2368,228006.0
2369,223817.0
2370,164950.0
2371,161718.0
2372,190033.0
2373,280302.0
2374,308846.0
2375,248347.0
2376,303628.0
2377,344586.0
2378,146432.0
2379,204897.0
2380,147070.0
2381,171155.0
2382,197984.0
2383,200420.0
2384,244895.0
2385,159268.0
2386,137011.0
2387,135413.0
2388,102189.0
2389,119286.0
2390,149814.0
2391,143725.0
2392,111622.0
2393,176249.0
2394,142426.0
2395,208397.0
2396,151069.0
2397,230233.0
2398,132646.0
2399,70339.0
2400,65099.0
2401,122929.0
2402,135376.0
2403,147333.0
2404,151876.0
2405,155597.0
2406,146408.0
2407,124923.0
2408,141243.0
2409,116232.0
2410,171690.0
2411,114440.0
2412,158928.0
2413,129843.0
2414,159788.0
2415,139476.0
2416,124922.0
2417,144020.0
2418,141901.0
2419,123794.0
2420,122639.0
2421,144174.0
2422,108109.0
2423,124234.0
2424,149764.0
2425,197053.0
2426,134092.0
2427,140364.0
2428,184677.0
2429,107586.0
2430,132896.0
2431,112185.0
2432,142487.0
2433,141033.0
2434,133780.0
2435,152136.0
2436,97798.0
2437,104559.0
2438,120709.0
2439,106294.0
2440,125097.0
2441,87898.0
2442,93422.0
2443,121394.0
2444,132498.0
2445,95827.0
2446,137525.0
2447,193525.0
2448,131438.0
2449,113378.0
2450,154280.0
2451,120313.0
2452,196951.0
2453,91984.0
2454,117711.0
2455,123380.0
2456,136735.0
2457,140427.0
2458,128649.0
2459,112363.0
2460,145395.0
2461,127730.0
2462,136647.0
2463,127545.0
2464,180555.0
2465,150165.0
2466,115784.0
2467,133566.0
2468,84273.0
2469,84127.0
2470,187671.0
2471,218432.0
2472,158503.0
2473,108752.0
2474,70728.0
2475,221365.0
2476,108261.0
2477,122963.0
2478,153950.0
2479,105412.0
2480,168705.0
2481,128831.0
2482,117603.0
2483,110937.0
2484,128330.0
2485,125781.0
2486,150392.0
2487,180518.0
2488,161870.0
2489,160583.0
2490,152906.0
2491,93511.0
2492,198172.0
2493,157230.0
2494,145034.0
2495,84694.0
2496,238377.0
2497,154853.0
2498,112804.0
2499,79248.0
2500,129157.0
2501,141922.0
2502,142789.0
2503,94907.0
2504,173344.0
2505,228438.0
2506,254617.0
2507,277635.0
2508,253210.0
2509,210686.0
2510,209682.0
2511,174336.0
2512,210450.0
2513,220272.0
2514,265221.0
2515,150286.0
2516,177082.0
2517,144941.0
2518,152690.0
2519,237085.0
2520,220341.0
2521,188986.0
2522,229087.0
2523,120055.0
2524,139910.0
2525,144115.0
2526,138439.0
2527,125336.0
2528,134418.0
2529,142938.0
2530,122166.0
2531,253904.0
2532,226319.0
2533,198191.0
2534,242531.0
2535,296350.0
2536,234019.0
2537,249226.0
2538,184523.0
2539,184714.0
2540,184300.0
2541,179334.0
2542,164195.0
2543,120070.0
2544,128847.0
2545,137905.0
2546,124178.0
2547,134898.0
2548,159040.0
2549,154193.0
2550,968625.0
2551,137955.0
2552,137017.0
2553,72680.0
2554,88141.0
2555,125574.0
2556,100588.0
2557,104991.0
2558,159140.0
2559,135481.0
2560,158945.0
2561,151234.0
2562,147678.0
2563,150257.0
2564,201260.0
2565,138059.0
2566,155567.0
2567,130754.0
2568,226257.0
2569,241931.0
2570,115410.0
2571,186636.0
2572,152854.0
2573,231518.0
2574,289417.0
2575,129748.0
2576,119649.0
2577,143055.0
2578,80395.0
2579,59547.0
2580,100314.0
2581,111300.0
2582,111883.0
2583,284775.0
2584,183874.0
2585,188363.0
2586,225804.0
2587,199277.0
2588,141253.0
2589,149998.0
2590,211625.0
2591,230261.0
2592,214499.0
2593,264960.0
2594,183328.0
2595,194990.0
2596,291061.0
2597,184502.0
2598,283678.0
2599,332105.0
2600,152342.0
2601,149169.0
2602,83427.0
2603,98169.0
2604,87598.0
2605,80447.0
2606,140310.0
2607,225964.0
2608,190355.0
2609,168317.0
2610,111738.0
2611,116739.0
2612,161949.0
2613,130609.0
2614,123277.0
2615,164807.0
2616,147807.0
2617,190953.0
2618,224431.0
2619,203663.0
2620,185909.0
2621,173411.0
2622,179183.0
2623,243602.0
2624,298652.0
2625,277579.0
2626,169797.0
2627,164421.0
2628,502911.0
2629,528185.0
2630,376763.0
2631,502472.0
2632,428038.0
2633,313105.0
2634,435073.0
2635,157228.0
2636,170812.0
2637,188486.0
2638,269598.0
2639,179480.0
2640,149781.0
2641,110508.0
2642,187198.0
2643,106908.0
2644,116800.0
2645,110453.0
2646,97269.0
2647,107064.0
2648,150456.0
2649,154926.0
2650,139021.0
2651,138270.0
2652,404320.0
2653,248912.0
2654,255460.0
2655,404532.0
2656,332355.0
2657,356237.0
2658,299420.0
2659,311170.0
2660,361725.0
2661,358154.0
2662,375781.0
2663,290479.0
2664,273732.0
2665,329926.0
2666,281804.0
2667,175105.0
2668,181197.0
2669,183916.0
2670,280308.0
2671,189295.0
2672,197314.0
2673,203925.0
2674,198651.0
2675,174932.0
2676,193695.0
2677,201666.0
2678,253197.0
2679,270653.0
2680,283251.0
2681,401439.0
2682,317069.0
2683,546595.0
2684,320108.0
2685,340426.0
2686,247110.0
2687,306853.0
2688,218287.0
2689,207228.0
2690,432916.0
2691,191035.0
2692,130599.0
2693,200787.0
2694,137757.0
2695,194032.0
2696,182225.0
2697,182776.0
2698,188655.0
2699,174229.0
2700,152872.0
2701,152844.0
2702,112867.0
2703,130799.0
2704,137266.0
2705,113652.0
2706,110000.0
2707,119536.0
2708,133192.0
2709,100303.0
2710,126224.0
2711,289147.0
2712,386753.0
2713,176646.0
2714,152498.0
2715,167903.0
2716,143794.0
2717,196290.0
2718,220952.0
2719,148243.0
2720,168866.0
2721,130581.0
2722,157250.0
2723,137200.0
2724,126080.0
2725,129532.0
2726,148865.0
2727,154991.0
2728,188994.0
2729,146398.0
2730,147400.0
2731,128591.0
2732,127510.0
2733,160267.0
2734,148156.0
2735,141116.0
2736,138874.0
2737,123727.0
2738,137944.0
2739,162103.0
2740,136257.0
2741,141197.0
2742,156913.0
2743,158573.0
2744,165684.0
2745,145830.0
2746,142657.0
2747,147624.0
2748,124066.0
2749,128188.0
2750,138351.0
2751,138140.0
2752,176477.0
2753,147194.0
2754,211842.0
2755,137105.0
2756,89566.0
2757,70024.0
2758,93978.0
2759,167864.0
2760,125058.0
2761,146618.0
2762,143616.0
2763,182989.0
2764,142670.0
2765,297372.0
2766,127008.0
2767,82528.0
2768,120146.0
2769,126510.0
2770,142744.0
2771,107137.0
2772,107084.0
2773,170175.0
2774,140022.0
2775,103653.0
2776,154197.0
2777,149228.0
2778,101405.0
2779,122142.0
2780,91497.0
2781,87926.0
2782,91467.0
2783,94460.0
2784,114515.0
2785,137449.0
2786,68031.0
2787,121719.0
2788,70662.0
2789,170791.0
2790,94095.0
2791,108066.0
2792,66064.0
2793,157292.0
2794,97500.0
2795,124579.0
2796,97636.0
2797,181260.0
2798,99970.0
2799,115665.0
2800,67601.0
2801,104105.0
2802,123010.0
2803,166760.0
2804,133980.0
2805,96305.0
2806,85239.0
2807,162652.0
2808,149228.0
2809,132084.0
2810,121649.0
2811,166196.0
2812,157624.0
2813,160760.0
2814,155962.0
2815,86515.0
2816,241381.0
2817,161435.0
2818,128545.0
2819,168983.0
2820,145615.0
2821,95851.0
2822,180590.0
2823,314790.0
2824,194607.0
2825,150404.0
2826,139850.0
2827,138738.0
2828,221786.0
2829,228188.0
2830,232125.0
2831,167069.0
2832,251846.0
2833,315762.0
2834,227035.0
2835,221206.0
2836,190335.0
2837,158148.0
2838,151170.0
2839,172976.0
2840,204124.0
2841,203347.0
2842,236406.0
2843,153440.0
2844,180563.0
2845,125663.0
2846,209567.0
2847,208638.0
2848,221729.0
2849,201707.0
2850,280189.0
2851,215127.0
2852,243996.0
2853,238088.0
2854,140483.0
2855,204667.0
2856,201259.0
2857,187576.0
2858,209309.0
2859,123731.0
2860,127762.0
2861,130297.0
2862,189822.0
2863,119523.0
2864,254808.0
2865,138938.0
2866,141508.0
2867,100529.0
2868,107291.0
2869,98870.0
2870,123710.0
2871,81395.0
2872,53050.0
2873,92867.0
2874,147782.0
2875,108424.0
2876,171933.0
2877,151022.0
2878,160665.0
2879,137064.0
2880,102831.0
2881,143849.0
2882,174538.0
2883,200112.0
2884,197916.0
2885,183747.0
2886,235109.0
2887,91270.0
2888,142363.0
2889,56317.0
2890,77240.0
2891,132567.0
2892,44047.0
2893,75233.0
2894,56131.0
2895,334219.0
2896,281992.0
2897,218674.0
2898,148117.0
2899,208550.0
2900,157144.0
2901,209393.0
2902,195550.0
2903,323831.0
2904,363079.0
2905,85694.0
2906,202047.0
2907,106946.0
2908,129096.0
2909,149377.0
2910,78872.0
2911,81648.0
2912,146504.0
2913,78923.0
2914,76800.0
2915,83682.0
2916,79737.0
2917,173240.0
2918,112637.0
2919,224662.0
